geography,indicator,hypothesis,phase,article value,P5,P50,P95,P5 vs article (%),P95 vs article (%)
World,Net operating surplus (M EUR),B3,Phase 2,225.6468134865202,199.32795849213167,223.41134484965917,243.69188259769342,-11.663738826057369,7.997041408365035
World,Net operating surplus (M EUR),B3,Phase 3,685.2745013961777,623.2492959198813,695.4028933038489,746.7993649284215,-9.051147437986717,8.978134077204558
World,Net operating surplus (M EUR),B3,All phases,1064.3992453139788,959.892256213542,1069.4003818473097,1152.8091753988315,-9.818401277577848,8.30608725758475
Denmark,Net operating surplus (M EUR),A1,Phase 1,22.34353321077863,16.58733097520128,24.337462087254956,31.83498368087585,-25.76227394869013,42.479631043842694
Denmark,Net operating surplus (M EUR),A1,Phase 2,38.60740565872248,29.24152871644429,45.14106824277888,65.89870280121266,-24.259275603933716,70.68928014416926
Denmark,Net operating surplus (M EUR),A1,Phase 3,100.23950145030219,71.31105357679724,110.08594960891944,170.44434578209834,-28.859329361137544,70.03710445088662
Denmark,Net operating surplus (M EUR),A1,All phases,161.1904403198033,119.82621223394551,182.6951904507016,264.7636981487935,-25.661712942647696,64.25521117970763
Denmark,Net operating surplus (M EUR),A2,Phase 1,22.35959076633823,16.599268956875186,24.34754280709074,31.839936250059182,-25.76219694563934,42.399458839798456
Denmark,Net operating surplus (M EUR),A2,Phase 2,27.63800112962517,22.901304783043233,33.302799207361254,46.82756060643916,-17.138346309367048,69.43179207068162
Denmark,Net operating surplus (M EUR),A2,Phase 3,100.23950145030219,71.31105357679724,110.08594960891944,170.44434578209834,-28.859329361137544,70.03710445088662
Denmark,Net operating surplus (M EUR),A2,All phases,150.23709334626557,113.49140514885825,173.97785910163327,245.69742184913798,-24.458465868156853,63.53978659774522
Denmark,Net operating surplus (M EUR),A3,Phase 1,22.35959076633823,16.599268956875186,24.34754280709074,31.839936250059182,-25.76219694563934,42.399458839798456
Denmark,Net operating surplus (M EUR),A3,Phase 2,31.294469305990944,25.014712760843587,37.48749868537257,53.18460800469699,-20.06666572212865,69.94890529910806
Denmark,Net operating surplus (M EUR),A3,Phase 3,100.23950145030219,71.31105357679724,110.08594960891944,170.44434578209834,-28.859329361137544,70.03710445088662
Denmark,Net operating surplus (M EUR),A3,All phases,153.89356152263136,115.6048131266586,176.78988370960587,252.05446924739582,-24.880019681877386,63.7849347000323
Denmark,Net operating surplus (M EUR),B1,Phase 1,11.686550919203524,7.511598087747815,11.684153361780249,19.03718516777641,-35.72442254622244,62.8982348974684
Denmark,Net operating surplus (M EUR),B1,Phase 2,19.943825885893823,12.021045168207595,19.89065197018576,33.64883644475909,-39.72548077292419,68.71806160601692
Denmark,Net operating surplus (M EUR),B1,Phase 3,63.55705127282533,37.83859872172446,63.418485862169916,108.0333530926559,-40.46514436407962,69.97854829499776
Denmark,Net operating surplus (M EUR),B1,All phases,95.18742807792268,57.382719060332654,94.98511178465093,160.71585259986685,-39.71607362543948,68.8414697666808
Denmark,Net operating surplus (M EUR),B2,Phase 1,24.367907033649825,18.752134641494766,27.04224914394836,36.74074095092327,-23.04577239399427,50.77511950528908
Denmark,Net operating surplus (M EUR),B2,Phase 2,30.408523985391746,21.650766693536205,33.73230585156196,51.65390555244328,-28.800336695272577,69.8665334011536
Denmark,Net operating surplus (M EUR),B2,Phase 3,87.5282102890058,59.887646635912446,93.557308553754,147.8932235359618,-31.57903441853559,68.96635158840702
Denmark,Net operating surplus (M EUR),B2,All phases,142.30464130804737,100.53811617083994,154.83949755345697,236.3914566559755,-29.35007934617907,66.11647693504112
Denmark,Net operating surplus (M EUR),B3,Phase 1,22.964439807545833,16.461613923213054,22.461188807436287,32.425985475209345,-28.316936702266215,41.200855526876666
Denmark,Net operating surplus (M EUR),B3,Phase 2,37.81762973702813,26.390705310006247,36.83282223601148,56.296163308452506,-30.21586626787852,48.8622203451625
Denmark,Net operating surplus (M EUR),B3,Phase 3,94.55135604351938,63.92698612751991,92.80560755253902,146.20108219083477,-32.389138768040425,54.626108295625556
Denmark,Net operating surplus (M EUR),B3,All phases,155.33342558809335,107.46619048639464,151.63847286752326,234.56427599583725,-30.815798287118856,51.00695494725323
World,Taxes and subsidies on production (M EUR),A1,Phase 1,53.74559119891924,45.12468477442792,49.939128387711946,54.523278709481104,-16.040211359075496,1.4469791720841618
World,Taxes and subsidies on production (M EUR),A1,Phase 2,104.22848219039416,94.11614060791565,98.07078830646671,105.74703004639872,-9.702090417095677,1.456941350475227
World,Taxes and subsidies on production (M EUR),A1,Phase 3,312.0501411945121,280.73525686387467,290.33984753176856,314.76090537425296,-10.03520915285141,0.8686950659160697
World,Taxes and subsidies on production (M EUR),A1,All phases,470.0242145838255,421.02713756016954,439.7257069503638,473.0126893942131,-10.424372937262294,0.6358129470060758
World,Taxes and subsidies on production (M EUR),A2,Phase 1,53.75607701922097,45.14990889960722,49.95040390829453,54.54731634127813,-16.009665505420966,1.4719067423283994
World,Taxes and subsidies on production (M EUR),A2,Phase 2,80.07254074223721,74.48211116266998,77.78292319644609,81.59108859824175,-6.981706247543052,1.896465182606022
World,Taxes and subsidies on production (M EUR),A2,Phase 3,312.0501411945121,280.73525686387467,290.33984753176856,314.76090537425296,-10.03520915285141,0.8686950659160697
World,Taxes and subsidies on production (M EUR),A2,All phases,445.8787589559703,401.3180229117708,420.02829240297956,448.86723376635786,-9.993913176877701,0.6702438163650459
World,Taxes and subsidies on production (M EUR),A3,Phase 1,53.75607701922097,45.14990889960722,49.95040390829453,54.54731634127813,-16.009665505420966,1.4719067423283994
World,Taxes and subsidies on production (M EUR),A3,Phase 2,88.12452122495621,81.05591639857451,84.80325413299207,89.64306908096076,-8.021155437925852,1.723184233963826
World,Taxes and subsidies on production (M EUR),A3,Phase 3,312.0501411945121,280.73525686387467,290.33984753176856,314.76090537425296,-10.03520915285141,0.8686950659160697
World,Taxes and subsidies on production (M EUR),A3,All phases,453.9307394386893,407.9191806319207,426.58828568194264,456.9192142490769,-10.136250931951519,0.6583547996954486
World,Taxes and subsidies on production (M EUR),B1,Phase 1,56.10942228629346,52.15565783164524,53.105911317083645,56.99618763697329,-7.046524974850888,1.5804214596172317
World,Taxes and subsidies on production (M EUR),B1,Phase 2,92.48766473291917,85.16343110914042,86.70735870194123,93.90301164352891,-7.919146455832005,1.5303088413972876
World,Taxes and subsidies on production (M EUR),B1,Phase 3,286.758394614554,262.93324274023126,267.79340537231644,291.0225928925455,-8.308440946026108,1.4870352038772072
World,Taxes and subsidies on production (M EUR),B1,All phases,435.35548163376666,400.3064457930146,407.5523429805531,441.854212771182,-8.050670617313216,1.4927413140699342
World,Taxes and subsidies on production (M EUR),B2,Phase 1,67.11824874675463,59.35272497594375,63.0434367532066,67.51578481995979,-11.569914167622509,0.5922920824485534
World,Taxes and subsidies on production (M EUR),B2,Phase 2,100.53692201878415,91.99662773145161,94.41336140932978,101.84549155824082,-8.494684456061707,1.30158106413103
World,Taxes and subsidies on production (M EUR),B2,Phase 3,306.2675342526582,277.1468385616435,284.55935508283346,308.57474082090454,-9.50825420071829,0.7533304415945574
World,Taxes and subsidies on production (M EUR),B2,All phases,473.922705018197,428.94504912086757,441.6547499055753,477.2179104982992,-9.490504552973977,0.6953044125572516
World,Taxes and subsidies on production (M EUR),B3,Phase 1,66.04606918103934,59.681091866269504,62.93815256901634,66.95123026672948,-9.637178099612187,1.370499557224214
World,Taxes and subsidies on production (M EUR),B3,Phase 2,103.05202544139668,93.37890833217949,97.14033729890718,104.85273863292448,-9.386634632152923,1.747382629128258
World,Taxes and subsidies on production (M EUR),B3,Phase 3,302.3555963156408,276.82322399162825,283.14630292518774,307.05579735378785,-8.4444847838564,1.5545275481656073
World,Taxes and subsidies on production (M EUR),B3,All phases,471.4536909380768,429.87670467927296,442.7532418020817,478.6523199714972,-8.818890817478998,1.526900557103894
Denmark,Taxes and subsidies on production (M EUR),A1,Phase 1,21.63933014477793,19.90156903749961,21.102945392715462,22.264735970711925,-8.030567931871413,2.890134869008043
Denmark,Taxes and subsidies on production (M EUR),A1,Phase 2,59.87379443301465,55.747261718057246,57.176939535504786,60.91091406810509,-6.89205144593612,1.7321762298708965
Denmark,Taxes and subsidies on production (M EUR),A1,Phase 3,158.14120758651563,144.30702327964056,148.11180354638282,159.4763104148948,-8.74799460432012,0.8442472703699133
Denmark,Taxes and subsidies on production (M EUR),A1,All phases,239.65433216430822,220.67393413936557,226.56171242374393,242.02898484865926,-7.919906080366445,0.990865745219649
Denmark,Taxes and subsidies on production (M EUR),A2,Phase 1,21.64447180653205,19.90968888907598,21.111049032082235,22.272477331880904,-8.014900677467828,2.901459231540726
Denmark,Taxes and subsidies on production (M EUR),A2,Phase 2,41.02701406517605,39.24034079934258,40.325478166827715,42.06413370026648,-4.354870337371208,2.5278945073673897
Denmark,Taxes and subsidies on production (M EUR),A2,Phase 3,158.14120758651563,144.30702327964056,148.11180354638282,159.4763104148948,-8.74799460432012,0.8442472703699133
Denmark,Taxes and subsidies on production (M EUR),A2,All phases,220.81269345822375,204.18803106501363,209.69932265735426,223.19112031866914,-7.528852681811693,1.0771241558608091
Denmark,Taxes and subsidies on production (M EUR),A3,Phase 1,21.64447180653205,19.90968888907598,21.111049032082235,22.272477331880904,-8.014900677467828,2.901459231540726
Denmark,Taxes and subsidies on production (M EUR),A3,Phase 2,47.30927418778891,44.75309946675517,45.96585435047192,48.34639382287935,-5.403115488280985,2.192212104065927
Denmark,Taxes and subsidies on production (M EUR),A3,Phase 3,158.14120758651563,144.30702327964056,148.11180354638282,159.4763104148948,-8.74799460432012,0.8442472703699133
Denmark,Taxes and subsidies on production (M EUR),A3,All phases,227.0949535808366,209.68511219066465,215.31989929003646,229.473380441282,-7.666326845072213,1.0473270422536096
Denmark,Taxes and subsidies on production (M EUR),B1,Phase 1,19.448686923587996,17.397922200423004,17.821752845604863,19.506580410271813,-10.544489359216113,0.29767298384346663
Denmark,Taxes and subsidies on production (M EUR),B1,Phase 2,32.168372903629184,28.243461357329913,29.042363597796395,32.23749305135507,-12.201150359881796,0.21486989078669527
Denmark,Taxes and subsidies on production (M EUR),B1,Phase 3,100.82468804649974,88.07732247064402,90.67897047976484,101.05940297929376,-12.643099446017347,0.23279509943612275
Denmark,Taxes and subsidies on production (M EUR),B1,All phases,152.4417478737169,133.71932801749034,137.5419862272201,152.8022059284917,-12.281688000413283,0.23645625939254789
Denmark,Taxes and subsidies on production (M EUR),B2,Phase 1,37.47642504344284,34.79151446417411,35.810644812401556,37.80444936377615,-7.16426547130995,0.875281780354098
Denmark,Taxes and subsidies on production (M EUR),B2,Phase 2,50.03530207520109,45.97781520087349,47.095124842934595,50.59609563629514,-8.109248282801119,1.1207957938401236
Denmark,Taxes and subsidies on production (M EUR),B2,Phase 3,136.28097209108242,122.69373477211931,126.01818585481954,137.05530385025153,-9.970017905274531,0.5681877281089598
Denmark,Taxes and subsidies on production (M EUR),B2,All phases,223.79269920972635,203.60356350509593,208.7563904563483,225.27335727242325,-9.021355824351652,0.6616203602376247
Denmark,Taxes and subsidies on production (M EUR),B3,Phase 1,36.76986431244283,34.252412315100294,35.27293725779356,37.283817006265274,-6.846508803924611,1.397755209144269
Denmark,Taxes and subsidies on production (M EUR),B3,Phase 2,59.431986610653375,55.23108913240931,56.69332602606905,60.475283261444666,-7.068411671588038,1.7554463686803246
Denmark,Taxes and subsidies on production (M EUR),B3,Phase 3,155.2880511660833,142.6251586652787,145.87148807021998,157.1463605860021,-8.154453871831668,1.196685389483898
Denmark,Taxes and subsidies on production (M EUR),B3,All phases,251.4899020891795,232.1583252610692,237.749733717816,254.7532237081275,-7.686820292790619,1.2975954866731865
World,Employment (job-years),A1,Phase 1,16007.578342860586,13292.159768374755,14646.573716493287,16020.786028913139,-16.963331469165755,0.08250895775525624
World,Employment (job-years),A1,Phase 2,24245.442117722054,21454.866528374143,22587.18595047314,24362.528310672045,-11.509691494997142,0.48292042843141036
World,Employment (job-years),A1,Phase 3,74319.72264159174,65626.45120125235,68335.49123537127,74203.81755068457,-11.697125784851025,-0.15595468711060434
World,Employment (job-years),A1,All phases,114572.74310217438,100949.08269467775,106020.09662672228,114144.84744490117,-11.890838988944552,-0.3734707275810156
World,Employment (job-years),A2,Phase 1,16013.127638233542,13298.472864502044,14654.0448875214,16029.350323426512,-16.95268304269234,0.1013086609903402
World,Employment (job-years),A2,Phase 2,19642.280891188388,17966.841222789706,18851.01016522903,19759.367084138383,-8.529761272023617,0.5960926513504772
World,Employment (job-years),A2,Phase 3,74319.72264159174,65626.45120125235,68335.49123537127,74203.81755068457,-11.697125784851025,-0.15595468711060434
World,Employment (job-years),A2,All phases,109975.13117101367,97426.2706379426,102411.13203859891,109548.8015709287,-11.410634749375593,-0.38766000598990935
World,Employment (job-years),A3,Phase 1,16013.127638233542,13298.472864502044,14654.0448875214,16029.350323426512,-16.95268304269234,0.1013086609903402
World,Employment (job-years),A3,Phase 2,21176.66796669961,19135.59517413787,20168.60997102106,21293.7541596496,-9.638309462901972,0.5529018688592124
World,Employment (job-years),A3,Phase 3,74319.72264159174,65626.45120125235,68335.49123537127,74203.81755068457,-11.697125784851025,-0.15595468711060434
World,Employment (job-years),A3,All phases,111509.5182465249,98613.03487716029,103616.96509787266,111083.18864643993,-11.565365515124103,-0.382325748320822
World,Employment (job-years),B1,Phase 1,15267.201986497808,14045.011859520166,14465.621014819473,15399.009738634168,-8.005331481554624,0.8633392828163888
World,Employment (job-years),B1,Phase 2,24494.67591094541,22288.986271416252,22977.432898521278,24706.59741517168,-9.004771679969647,0.8651737422317618
World,Employment (job-years),B1,Phase 3,74893.37248058993,67912.03108346902,70018.01099375458,75641.91766537938,-9.321707870653384,0.9994812090795557
World,Employment (job-years),B1,All phases,114655.25037803315,104272.03030389108,107447.23417306456,115687.97556544092,-9.056035410421458,0.9007221073633831
World,Employment (job-years),B2,Phase 1,16273.238851929269,14176.625773255464,15101.63720726754,16263.90203321707,-12.883809410965796,-0.05737529447674694
World,Employment (job-years),B2,Phase 2,24368.97761797501,21940.295045366034,22619.647768767347,24374.072079639634,-9.966288330526984,0.020905520717717785
World,Employment (job-years),B2,Phase 3,76382.0118740192,68233.2606061558,70477.56485047271,76176.85169119165,-10.66841664409619,-0.26859751110762664
World,Employment (job-years),B2,All phases,117024.22834392347,104580.60281808226,108166.89996972226,116593.36293272629,-10.633375414594093,-0.3681847915552261
World,Employment (job-years),B3,Phase 1,15915.314627485966,14240.237659203327,15092.437137709276,16035.037889784204,-10.524937819260948,0.7522519353244439
World,Employment (job-years),B3,Phase 2,23672.475160201735,21080.747246848063,22064.090318116687,23828.361928264665,-10.948275986411826,0.6585148659275397
World,Employment (job-years),B3,Phase 3,71016.05871291399,63955.027435283904,65934.473872139,71449.42856182436,-9.94286560758696,0.6102420449187296
World,Employment (job-years),B3,All phases,110603.84850060169,99352.15794997485,102873.40791044015,111277.60546356528,-10.172964777591464,0.6091623140581204
Denmark,Employment (job-years),A1,Phase 1,2682.939735376468,2632.5460578336306,3077.001025910266,3603.18687981351,-1.8783007638360605,34.29995583959376
Denmark,Employment (job-years),A1,Phase 2,6021.12001600799,6001.674923538582,6307.533457950798,6628.580815404831,-0.3229480963294229,10.088833934248465
Denmark,Employment (job-years),A1,Phase 3,15208.626286963923,14952.550051904549,15723.668775530079,16579.07147405908,-1.6837565091521123,9.010972859986932
Denmark,Employment (job-years),A1,All phases,23912.68603834838,23862.62464911156,25128.75201479935,26468.545225004687,-0.20935075698538252,10.688298180127154
Denmark,Employment (job-years),A2,Phase 1,2684.6793122859417,2634.3377696500675,3079.3612862967666,3605.705153732336,-1.8751417499101475,34.306735900689844
Denmark,Employment (job-years),A2,Phase 2,4288.511370925179,4339.766519527633,4570.860480871099,4816.3673015575105,1.195173433605623,12.30860513069958
Denmark,Employment (job-years),A2,Phase 3,15208.626286963923,14952.550051904549,15723.668775530079,16579.07147405908,-1.6837565091521123,9.010972859986932
Denmark,Employment (job-years),A2,All phases,22181.816970175045,22211.641084203115,23399.429761371503,24634.64838852893,0.1344529804216288,11.057847162168377
Denmark,Employment (job-years),A3,Phase 1,2684.6793122859417,2634.3377696500675,3079.3612862967666,3605.705153732336,-1.8751417499101475,34.306735900689844
Denmark,Employment (job-years),A3,Phase 2,4866.047585952782,4897.955661849247,5148.925971621997,5415.253950531083,0.6557288093231195,11.28649802282533
Denmark,Employment (job-years),A3,Phase 3,15208.626286963923,14952.550051904549,15723.668775530079,16579.07147405908,-1.6837565091521123,9.010972859986932
Denmark,Employment (job-years),A3,All phases,22759.353185202646,22767.605740263294,23975.902041176887,25246.896784442288,0.03626005973673685,10.92976403589956
Denmark,Employment (job-years),B1,Phase 1,1954.6445379609377,1889.969827175065,2002.7591882749202,2159.7404770156595,-3.3087709570631563,10.492748685071685
Denmark,Employment (job-years),B1,Phase 2,3141.8042845405917,3002.6562625970287,3182.576535123232,3429.179533566128,-4.428920751946519,9.146822112363306
Denmark,Employment (job-years),B1,Phase 3,9837.668614814556,9390.35895343015,9968.820706446511,10751.267768536596,-4.546907188058791,9.28674454785201
Denmark,Employment (job-years),B1,All phases,14934.117437316087,14283.439707833255,15149.563233155226,16339.683336172055,-4.356988166284093,9.411777460272685
Denmark,Employment (job-years),B2,Phase 1,3781.022626688367,3824.6207651125164,4030.3453422100392,4248.837240835247,1.1530779561172544,12.372700730347619
Denmark,Employment (job-years),B2,Phase 2,4851.520878066102,4751.917511643459,4988.667583541255,5246.7218787431,-2.053033861462983,8.145919817921744
Denmark,Employment (job-years),B2,Phase 3,13232.713799902163,12972.092068656091,13688.24497404056,14483.852706300977,-1.969525942955097,9.454892815773475
Denmark,Employment (job-years),B2,All phases,21865.257304656632,21601.999483332816,22721.589539066666,23936.327307761774,-1.204000564254737,9.471967213777388
Denmark,Employment (job-years),B3,Phase 1,3715.941284438149,3722.8461255328934,3921.431786681914,4123.068140654491,0.18581674375912627,10.956224144911353
Denmark,Employment (job-years),B3,Phase 2,5862.209156835442,5817.324927574349,6088.9021200454235,6371.800256768342,-0.7656538356151432,8.692816757292032
Denmark,Employment (job-years),B3,Phase 3,15057.410976280578,14736.701584652763,15401.879248946367,16178.31093948858,-2.1299105944110663,7.44417459929676
Denmark,Employment (job-years),B3,All phases,24635.56141755417,24295.370650282675,25417.824110520258,26644.008285974123,-1.380893098011926,8.152632831776362
